"site","parameter","datetime","date","year","month","day","hour","aqi","aqi_categ","unit","duration","qc_name"
"Hanoi","PM2.5 - Principal",2017-11-09 12:00:00,2017-11-09,2017,11,9,12,73,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 13:00:00,2017-11-09,2017,11,9,13,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 14:00:00,2017-11-09,2017,11,9,14,65,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 15:00:00,2017-11-09,2017,11,9,15,54,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 16:00:00,2017-11-09,2017,11,9,16,45,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 17:00:00,2017-11-09,2017,11,9,17,57,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 18:00:00,2017-11-09,2017,11,9,18,58,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 19:00:00,2017-11-09,2017,11,9,19,62,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 20:00:00,2017-11-09,2017,11,9,20,60,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 21:00:00,2017-11-09,2017,11,9,21,70,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 22:00:00,2017-11-09,2017,11,9,22,85,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-09 23:00:00,2017-11-09,2017,11,9,23,81,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 00:00:00,2017-11-10,2017,11,10,0,111,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 01:00:00,2017-11-10,2017,11,10,1,125,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 02:00:00,2017-11-10,2017,11,10,2,135,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 03:00:00,2017-11-10,2017,11,10,3,149,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 04:00:00,2017-11-10,2017,11,10,4,137,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 05:00:00,2017-11-10,2017,11,10,5,127,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 06:00:00,2017-11-10,2017,11,10,6,128,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 07:00:00,2017-11-10,2017,11,10,7,134,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 08:00:00,2017-11-10,2017,11,10,8,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 09:00:00,2017-11-10,2017,11,10,9,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 10:00:00,2017-11-10,2017,11,10,10,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 11:00:00,2017-11-10,2017,11,10,11,150,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 12:00:00,2017-11-10,2017,11,10,12,140,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 13:00:00,2017-11-10,2017,11,10,13,146,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 14:00:00,2017-11-10,2017,11,10,14,151,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 15:00:00,2017-11-10,2017,11,10,15,153,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 16:00:00,2017-11-10,2017,11,10,16,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 17:00:00,2017-11-10,2017,11,10,17,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 18:00:00,2017-11-10,2017,11,10,18,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 19:00:00,2017-11-10,2017,11,10,19,162,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 20:00:00,2017-11-10,2017,11,10,20,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 21:00:00,2017-11-10,2017,11,10,21,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 22:00:00,2017-11-10,2017,11,10,22,184,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-10 23:00:00,2017-11-10,2017,11,10,23,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 00:00:00,2017-11-11,2017,11,11,0,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 01:00:00,2017-11-11,2017,11,11,1,178,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 02:00:00,2017-11-11,2017,11,11,2,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 03:00:00,2017-11-11,2017,11,11,3,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 04:00:00,2017-11-11,2017,11,11,4,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 05:00:00,2017-11-11,2017,11,11,5,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 06:00:00,2017-11-11,2017,11,11,6,177,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 07:00:00,2017-11-11,2017,11,11,7,185,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 08:00:00,2017-11-11,2017,11,11,8,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 09:00:00,2017-11-11,2017,11,11,9,207,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 10:00:00,2017-11-11,2017,11,11,10,224,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 11:00:00,2017-11-11,2017,11,11,11,221,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 12:00:00,2017-11-11,2017,11,11,12,197,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 13:00:00,2017-11-11,2017,11,11,13,183,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 14:00:00,2017-11-11,2017,11,11,14,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 15:00:00,2017-11-11,2017,11,11,15,166,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 16:00:00,2017-11-11,2017,11,11,16,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 17:00:00,2017-11-11,2017,11,11,17,155,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 18:00:00,2017-11-11,2017,11,11,18,153,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 19:00:00,2017-11-11,2017,11,11,19,162,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 20:00:00,2017-11-11,2017,11,11,20,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 21:00:00,2017-11-11,2017,11,11,21,172,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 22:00:00,2017-11-11,2017,11,11,22,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-11 23:00:00,2017-11-11,2017,11,11,23,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 00:00:00,2017-11-12,2017,11,12,0,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 01:00:00,2017-11-12,2017,11,12,1,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 02:00:00,2017-11-12,2017,11,12,2,178,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 03:00:00,2017-11-12,2017,11,12,3,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 04:00:00,2017-11-12,2017,11,12,4,177,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 05:00:00,2017-11-12,2017,11,12,5,181,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 06:00:00,2017-11-12,2017,11,12,6,183,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 07:00:00,2017-11-12,2017,11,12,7,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 08:00:00,2017-11-12,2017,11,12,8,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 09:00:00,2017-11-12,2017,11,12,9,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 10:00:00,2017-11-12,2017,11,12,10,185,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 11:00:00,2017-11-12,2017,11,12,11,172,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 12:00:00,2017-11-12,2017,11,12,12,168,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 13:00:00,2017-11-12,2017,11,12,13,168,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 14:00:00,2017-11-12,2017,11,12,14,168,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 15:00:00,2017-11-12,2017,11,12,15,165,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 16:00:00,2017-11-12,2017,11,12,16,165,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 17:00:00,2017-11-12,2017,11,12,17,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 18:00:00,2017-11-12,2017,11,12,18,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 19:00:00,2017-11-12,2017,11,12,19,155,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 20:00:00,2017-11-12,2017,11,12,20,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 21:00:00,2017-11-12,2017,11,12,21,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 22:00:00,2017-11-12,2017,11,12,22,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-12 23:00:00,2017-11-12,2017,11,12,23,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 00:00:00,2017-11-13,2017,11,13,0,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 01:00:00,2017-11-13,2017,11,13,1,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 02:00:00,2017-11-13,2017,11,13,2,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 03:00:00,2017-11-13,2017,11,13,3,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 04:00:00,2017-11-13,2017,11,13,4,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 05:00:00,2017-11-13,2017,11,13,5,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 06:00:00,2017-11-13,2017,11,13,6,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 07:00:00,2017-11-13,2017,11,13,7,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 08:00:00,2017-11-13,2017,11,13,8,164,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 09:00:00,2017-11-13,2017,11,13,9,164,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 10:00:00,2017-11-13,2017,11,13,10,162,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 11:00:00,2017-11-13,2017,11,13,11,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 12:00:00,2017-11-13,2017,11,13,12,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 13:00:00,2017-11-13,2017,11,13,13,152,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 14:00:00,2017-11-13,2017,11,13,14,153,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 15:00:00,2017-11-13,2017,11,13,15,149,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 16:00:00,2017-11-13,2017,11,13,16,141,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 17:00:00,2017-11-13,2017,11,13,17,142,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 18:00:00,2017-11-13,2017,11,13,18,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 19:00:00,2017-11-13,2017,11,13,19,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 20:00:00,2017-11-13,2017,11,13,20,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 21:00:00,2017-11-13,2017,11,13,21,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 22:00:00,2017-11-13,2017,11,13,22,150,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-13 23:00:00,2017-11-13,2017,11,13,23,120,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 00:00:00,2017-11-14,2017,11,14,0,108,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 01:00:00,2017-11-14,2017,11,14,1,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 02:00:00,2017-11-14,2017,11,14,2,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 03:00:00,2017-11-14,2017,11,14,3,90,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 04:00:00,2017-11-14,2017,11,14,4,90,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 05:00:00,2017-11-14,2017,11,14,5,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 06:00:00,2017-11-14,2017,11,14,6,88,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 07:00:00,2017-11-14,2017,11,14,7,102,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 08:00:00,2017-11-14,2017,11,14,8,144,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 09:00:00,2017-11-14,2017,11,14,9,162,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 10:00:00,2017-11-14,2017,11,14,10,164,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 11:00:00,2017-11-14,2017,11,14,11,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 12:00:00,2017-11-14,2017,11,14,12,151,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 13:00:00,2017-11-14,2017,11,14,13,128,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 14:00:00,2017-11-14,2017,11,14,14,120,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 15:00:00,2017-11-14,2017,11,14,15,106,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 16:00:00,2017-11-14,2017,11,14,16,100,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 17:00:00,2017-11-14,2017,11,14,17,105,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 18:00:00,2017-11-14,2017,11,14,18,121,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 19:00:00,2017-11-14,2017,11,14,19,138,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 20:00:00,2017-11-14,2017,11,14,20,135,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 21:00:00,2017-11-14,2017,11,14,21,119,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 22:00:00,2017-11-14,2017,11,14,22,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-14 23:00:00,2017-11-14,2017,11,14,23,82,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 00:00:00,2017-11-15,2017,11,15,0,78,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 01:00:00,2017-11-15,2017,11,15,1,70,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 02:00:00,2017-11-15,2017,11,15,2,60,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 03:00:00,2017-11-15,2017,11,15,3,53,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 04:00:00,2017-11-15,2017,11,15,4,53,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 05:00:00,2017-11-15,2017,11,15,5,44,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 06:00:00,2017-11-15,2017,11,15,6,55,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 07:00:00,2017-11-15,2017,11,15,7,129,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 08:00:00,2017-11-15,2017,11,15,8,117,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 09:00:00,2017-11-15,2017,11,15,9,123,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 10:00:00,2017-11-15,2017,11,15,10,142,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 11:00:00,2017-11-15,2017,11,15,11,143,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 12:00:00,2017-11-15,2017,11,15,12,152,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 13:00:00,2017-11-15,2017,11,15,13,123,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 14:00:00,2017-11-15,2017,11,15,14,110,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 15:00:00,2017-11-15,2017,11,15,15,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 16:00:00,2017-11-15,2017,11,15,16,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 17:00:00,2017-11-15,2017,11,15,17,121,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 18:00:00,2017-11-15,2017,11,15,18,134,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 19:00:00,2017-11-15,2017,11,15,19,129,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 20:00:00,2017-11-15,2017,11,15,20,133,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 21:00:00,2017-11-15,2017,11,15,21,127,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 22:00:00,2017-11-15,2017,11,15,22,111,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-15 23:00:00,2017-11-15,2017,11,15,23,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 00:00:00,2017-11-16,2017,11,16,0,85,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 01:00:00,2017-11-16,2017,11,16,1,88,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 02:00:00,2017-11-16,2017,11,16,2,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 03:00:00,2017-11-16,2017,11,16,3,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 04:00:00,2017-11-16,2017,11,16,4,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 05:00:00,2017-11-16,2017,11,16,5,91,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 06:00:00,2017-11-16,2017,11,16,6,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 07:00:00,2017-11-16,2017,11,16,7,90,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 08:00:00,2017-11-16,2017,11,16,8,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 09:00:00,2017-11-16,2017,11,16,9,100,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 10:00:00,2017-11-16,2017,11,16,10,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 11:00:00,2017-11-16,2017,11,16,11,103,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 12:00:00,2017-11-16,2017,11,16,12,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 13:00:00,2017-11-16,2017,11,16,13,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 14:00:00,2017-11-16,2017,11,16,14,89,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 15:00:00,2017-11-16,2017,11,16,15,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 16:00:00,2017-11-16,2017,11,16,16,75,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 17:00:00,2017-11-16,2017,11,16,17,72,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 18:00:00,2017-11-16,2017,11,16,18,72,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 19:00:00,2017-11-16,2017,11,16,19,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 20:00:00,2017-11-16,2017,11,16,20,91,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 21:00:00,2017-11-16,2017,11,16,21,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 22:00:00,2017-11-16,2017,11,16,22,76,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-16 23:00:00,2017-11-16,2017,11,16,23,76,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-17 00:00:00,2017-11-17,2017,11,17,0,72,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-17 01:00:00,2017-11-17,2017,11,17,1,71,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-17 02:00:00,2017-11-17,2017,11,17,2,64,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-17 03:00:00,2017-11-17,2017,11,17,3,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2017-11-17 04:00:00,2017-11-17,2017,11,17,4,57,"Moderate","UG/M3","1 Hr","Valid"
